text,label
부산광역시 용산구 석촌호수거리 (재호김이동),정상
경상남도 고양시 일산서구 가락로 (정순황김동) 어떤 장소인지 몰라요,비정상
전라북도 홍성군 학동66로 (정자김리),정상
제주특별자치도 양구군 잠실4거리 (진우김신마을) 의 위치를 파악할 수 없습니다.,비정상
광주광역시 북구 언주351가 (순자정리),정상
대구광역시 서구 서초대거리,정상
인천광역시 구로구 테헤란611길,정상
경상남도 하남시 강남대가 (영식최동),정상
세종특별자치시 서대문구 잠실84길 (영숙이마을) 은 무슨 뜻인가요?,비정상
대전광역시 양천구 테헤란로 어떤 장소인지 몰라요,비정상
충청남도 예산군 서초중앙가 (도윤김김읍) 잘못된 주소라고 생각해요,비정상
인천광역시 중랑구 양재천6로,정상
광주광역시 도봉구 가락0로 과 같은 유사 주소 있음,비정상
인천광역시 금천구 선릉거리 (준서김최리),정상
제주특별자치도 부천시 학동길 (승현최마을) 의 위치를 파악할 수 없습니다.,비정상
인천광역시 서초구 석촌호수2거리 (선영박송면),정상
광주광역시 관악구 백제고분1가 (옥순이윤읍),정상
충청북도 아산시 서초대가,정상
경기도 청주시 상당구 석촌호수가 (민수차김마을),정상
경상남도 부천시 원미구 테헤란10거리 추가 정보 없음,비정상
대전광역시 관악구 도산대4거리 (영수안동),정상
부산광역시 영등포구 봉은사98길 (병철권한마을) 그리고 이름은 김지민,비정상
세종특별자치시 북구 백제고분가,정상
대전광역시 도봉구 서초대94로 다음주 배송 예정,비정상
충청남도 동해시 백제고분로 (상현이최동) 에서 회의가 있었습니다.,비정상
강원도 양양군 삼성87길 (민준양동),정상
경기도 고양시 덕양구 강남대거리 (진우이마을) 어떤 장소인지 몰라요,비정상
광주광역시 송파구 서초대가,정상
전라북도 천안시 서북구 봉은사1길,정상
광주광역시 성북구 도산대519거리,정상
세종특별자치시 중구 서초대길 (정식김리) 추가 정보 없음,비정상
대전광역시 중랑구 학동가 (정식김김리),정상
부산광역시 은평구 논현거리,정상
울산광역시 성동구 반포대82거리,정상
서울특별시 서초구 석촌호수로 그리고 이름은 류지은,비정상
강원도 수원시 봉은사52가,정상
제주특별자치도 괴산군 압구정로 (예준박이읍) 은 무슨 뜻인가요?,비정상
대전광역시 송파구 테헤란370길 (영호김마을) 그리고 이름은 이유진,비정상
충청북도 부여군 영동대거리 (성현장이읍) 잘못된 주소라고 생각해요,비정상
제주특별자치도 춘천시 테헤란97길,정상
경기도 천안시 동남구 압구정거리,정상
강원도 안산시 상록구 역삼741길 (서준이마을),정상
울산광역시 성북구 강남대26로,정상
부산광역시 성북구 반포대66길 어떤 장소인지 몰라요,비정상
충청북도 부천시 서초대8로 다음주 배송 예정,비정상
광주광역시 강서구 백제고분776가 (민수강차동) 에서 회의가 있었습니다.,비정상
인천광역시 중랑구 석촌호수거리 (동현한백동) 잘못된 주소라고 생각해요,비정상
경기도 파주시 언주길,정상
충청북도 동두천시 봉은사길,정상
대전광역시 마포구 서초중앙92로,정상
대구광역시 동대문구 테헤란길 (상호김읍),정상
전라북도 제천시 양재천8길 (영미구리),정상
부산광역시 노원구 삼성405로 (정훈김김동),정상
광주광역시 중랑구 반포대672거리 (은영이면) 다음주 배송 예정,비정상
충청북도 안양시 동안구 잠실길 (정순남이마을),정상
대전광역시 강동구 영동대3가 (정순배구리),정상
대전광역시 금천구 논현17가 (현숙윤김읍) 추가 정보 없음,비정상
경상남도 서천군 역삼길,정상
경상남도 군포시 잠실993로,정상
제주특별자치도 단양군 석촌호수길 (은주김배면) 에서 회의가 있었습니다.,비정상
대전광역시 구로구 개포770로 (준혁황리),정상
경기도 정선군 삼성086로 (혜진김박읍),정상
인천광역시 은평구 개포로,정상
인천광역시 금천구 선릉10가 에서 회의가 있었습니다.,비정상
세종특별자치시 강동구 석촌호수853거리 (하윤박마을),정상
대전광역시 동구 역삼053길 (영수송동),정상
서울특별시 성동구 논현로 (수민백동),정상
경상남도 의왕시 가락가 (명숙이읍),정상
부산광역시 노원구 석촌호수5거리,정상
부산광역시 구로구 역삼길 의 위치를 파악할 수 없습니다.,비정상
제주특별자치도 시흥시 압구정9가 (중수류김면) 그리고 이름은 고준서,비정상
울산광역시 강남구 오금로,정상
세종특별자치시 강동구 도산대로 (현정박동) 그리고 이름은 서지은,비정상
제주특별자치도 부여군 언주0거리 의 위치를 파악할 수 없습니다.,비정상
제주특별자치도 보령시 역삼018거리 추가 정보 없음,비정상
전라남도 원주시 양재천348거리,정상
세종특별자치시 강남구 도산대가 과 같은 유사 주소 있음,비정상
경기도 성남시 수정구 삼성가 (시우박최면),정상
부산광역시 노원구 학동거리 (영환이동) 에서 회의가 있었습니다.,비정상
서울특별시 용산구 석촌호수8길 (상호박동),정상
울산광역시 강서구 가락가 과 같은 유사 주소 있음,비정상
대구광역시 광진구 도산대7가 (혜진김이동) 잘못된 주소라고 생각해요,비정상
충청북도 계룡시 압구정가 (광수김면) 는 삭제된 주소입니다.,비정상
강원도 수원시 팔달구 반포대거리,정상
강원도 홍천군 개포길 (건우김윤면),정상
세종특별자치시 중랑구 봉은사길 (영진한이마을) 다음주 배송 예정,비정상
전라북도 영동군 가락거리 은 무슨 뜻인가요?,비정상
대구광역시 서초구 테헤란로 잘못된 주소라고 생각해요,비정상
서울특별시 관악구 서초중앙37거리 (옥자배이리) 잘못된 주소라고 생각해요,비정상
강원도 천안시 동남구 역삼길,정상
강원도 광명시 백제고분5가 (민수이박마을) 잘못된 주소라고 생각해요,비정상
강원도 수원시 잠실212길 (미영김면) 그리고 이름은 김지현,비정상
서울특별시 구로구 잠실거리 (서준황읍) 은 무슨 뜻인가요?,비정상
울산광역시 서초구 봉은사4길 (순자문최동) 의 위치를 파악할 수 없습니다.,비정상
전라남도 인제군 양재천073로 (중수최면) 는 삭제된 주소입니다.,비정상
경상북도 과천시 개포3가 (영식배리),정상
강원도 가평군 압구정813길 (춘자이강마을) 어떤 장소인지 몰라요,비정상
제주특별자치도 공주시 압구정길 은 무슨 뜻인가요?,비정상
경상남도 가평군 봉은사거리 (현우박마을),정상
광주광역시 금천구 석촌호수17거리,정상
인천광역시 강동구 오금873로,정상
서울특별시 은평구 삼성04거리,정상
전라남도 횡성군 압구정882길 (영호이리) 에서 회의가 있었습니다.,비정상
대구광역시 성북구 양재천거리,정상
대전광역시 양천구 논현거리,정상
부산광역시 북구 반포대7로 (명숙배이읍) 어떤 장소인지 몰라요,비정상
대구광역시 강서구 가락로 는 삭제된 주소입니다.,비정상
경상남도 인제군 오금296가,정상
제주특별자치도 서산시 반포대길 추가 정보 없음,비정상
광주광역시 성북구 선릉61가 (정웅김송읍),정상
경기도 안산시 테헤란로 (지연이마을),정상
부산광역시 남구 역삼570거리 (준서이리),정상
경상북도 오산시 석촌호수거리 (종수박마을) 은 무슨 뜻인가요?,비정상
경상남도 정선군 언주가 (서현이리) 은 무슨 뜻인가요?,비정상
대전광역시 남구 가락5거리 (예원홍김리) 그리고 이름은 장명숙,비정상
울산광역시 북구 봉은사가,정상
경상북도 가평군 백제고분길 에서 회의가 있었습니다.,비정상
대전광역시 구로구 강남대거리 (도현이박읍) 추가 정보 없음,비정상
대전광역시 남구 삼성2거리,정상
제주특별자치도 횡성군 테헤란847가 (준호서마을),정상
전라남도 가평군 학동길 는 삭제된 주소입니다.,비정상
대구광역시 은평구 서초중앙길 에서 회의가 있었습니다.,비정상
강원도 성남시 중원구 선릉로 (숙자강면),정상
강원도 여주시 영동대1길,정상
부산광역시 양천구 가락길,정상
세종특별자치시 남구 개포길 어떤 장소인지 몰라요,비정상
전라남도 음성군 반포대로,정상
강원도 시흥시 삼성로 (병철이마을) 의 위치를 파악할 수 없습니다.,비정상
제주특별자치도 음성군 압구정0거리 (현우이읍) 은 무슨 뜻인가요?,비정상
경상북도 양구군 학동거리 (승현이동) 잘못된 주소라고 생각해요,비정상
대구광역시 중랑구 반포대52길 (예은최문리),정상
전라북도 부여군 영동대길 (정호송이읍),정상
강원도 춘천시 압구정거리 (성민김김면),정상
전라북도 증평군 삼성거리,정상
대구광역시 동대문구 양재천거리,정상
인천광역시 서구 서초중앙로 어떤 장소인지 몰라요,비정상
세종특별자치시 성북구 석촌호수가 (상호김동),정상
경기도 괴산군 반포대로 그리고 이름은 박윤서,비정상
세종특별자치시 금천구 학동57가 (미경배동),정상
부산광역시 송파구 개포73가 (서현엄한동) 은 무슨 뜻인가요?,비정상
인천광역시 성북구 서초대가 (지후서최읍) 잘못된 주소라고 생각해요,비정상
전라북도 부천시 오정구 선릉길 추가 정보 없음,비정상
경기도 공주시 반포대로 추가 정보 없음,비정상
전라남도 안양시 만안구 오금216길 (현숙김박마을) 추가 정보 없음,비정상
인천광역시 동대문구 강남대48거리 (영자송면) 어떤 장소인지 몰라요,비정상
경상북도 의정부시 오금9로 다음주 배송 예정,비정상
경상북도 의정부시 강남대291길 (재현한김마을) 는 삭제된 주소입니다.,비정상
부산광역시 용산구 가락로 잘못된 주소라고 생각해요,비정상
인천광역시 강동구 봉은사01거리 그리고 이름은 최영철,비정상
충청남도 수원시 영통구 테헤란852로 (지훈유리),정상
부산광역시 남구 언주가 (민준박면) 는 삭제된 주소입니다.,비정상
전라북도 고양시 일산동구 논현로 (예은이리),정상
세종특별자치시 서초구 역삼가 (경수류유읍),정상
경상북도 청양군 영동대1가,정상
대구광역시 북구 잠실길 (시우송강마을) 의 위치를 파악할 수 없습니다.,비정상
울산광역시 서구 언주6로 (지현이읍) 어떤 장소인지 몰라요,비정상
인천광역시 강북구 논현길,정상
경기도 의왕시 양재천1로 (은지최황동) 잘못된 주소라고 생각해요,비정상
전라남도 삼척시 역삼84가,정상
